,collection,eacute,emballage,env,figure,figurine,figurines,funko,haute,licence,marvel,officielle,pop,pvc,qualité,shirt,sous,star,série,wars,category_code
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1231,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1237,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
1238,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1140
1241,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
1242,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1244,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1245,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
1246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1247,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1140
1250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1253,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1257,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1140
1258,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1263,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1265,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1271,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1272,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1140
1273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1274,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1275,1,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1140
1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1282,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1140
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1288,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1291,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1140
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1294,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1298,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1303,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1140
1304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1305,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1306,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1140
1307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1310,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1140
1311,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1312,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1140
1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1315,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1316,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1321,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1140
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1327,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1140
1331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1332,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1333,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1334,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,2,0,3,0,1140
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1343,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1344,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
1345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1346,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140
1348,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1351,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1140
1352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1354,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1355,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140
1360,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1140
1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1362,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1363,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
1365,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1140
1366,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1367,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1140
1368,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1140
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1372,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1140
1373,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1376,1,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1140
1377,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1383,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1387,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1140
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1390,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1140
1391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1392,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1396,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1397,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1404,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1406,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1408,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1415,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1140
1416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1418,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1420,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1423,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1140
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1430,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1435,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1140
1436,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1441,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1442,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1446,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1448,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1450,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1140
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1453,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1454,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1140
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1458,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,1,1140
1459,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1462,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1140
1463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1466,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1140
1467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1468,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1469,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1140
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1472,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1140
1473,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1474,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1140
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140
1479,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1481,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1140
1482,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1140
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1489,0,0,0,0,0,2,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1140
1490,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1501,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1503,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1140
1505,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1510,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1140
1511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1517,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1140
1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1140
1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1524,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1140
1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1140
1526,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1140
1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1140
1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1140
