,année,bd,collection,editions,histoire,jean,livre,livres,lot,numéros,pages,partitions,piano,revue,revues,romans,tome,tomes,vol,volumes,category_code
308,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
310,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2403
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2403
321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
325,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,0,0,0,0,0,2403
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2403
328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
332,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
334,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
339,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
343,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
345,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
347,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2403
351,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
353,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
355,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
356,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
362,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2403
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
366,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
367,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
368,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
379,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
380,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
382,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2403
383,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
386,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
387,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2403
391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
394,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
396,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
399,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
400,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2403
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
403,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
404,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
410,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
414,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
417,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
420,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2403
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2403
430,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
432,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
433,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
434,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
435,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
444,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2403
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
447,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
451,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2403
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
455,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
457,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
458,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2403
459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2403
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
467,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
469,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
472,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
474,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2403
475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
478,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
480,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
482,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
483,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2403
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2403
485,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2403
486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
488,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
490,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
491,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
493,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
494,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
503,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
513,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2403
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2403
518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
520,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2403
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
522,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
523,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
526,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
527,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,1,2403
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
535,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
536,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
539,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
540,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2403
541,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
551,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2403
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
554,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2403
555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
556,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
558,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2403
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
560,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
565,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,2403
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
567,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2403
568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2403
569,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
570,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2403
571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2403
572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2403
573,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
581,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2403
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
583,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2403
584,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2403
585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2403
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403
592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
595,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2403
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
597,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2403
598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
599,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2403
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
603,0,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,2403
604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2403
606,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
607,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
609,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
611,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
612,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2403
613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2403
614,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2403
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
