,bloc,cahier,carnet,couverture,design,excellente,facilement,format,haute,jaune,journal,lot,notes,pages,papier,recto,solide,stylo,texture,verso,category_code
307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
308,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
311,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2522
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
316,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
321,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
324,0,0,0,4,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2522
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2522
326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
327,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
329,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2522
330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
331,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
336,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
340,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2522
341,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
342,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
344,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
345,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
347,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
349,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
351,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
355,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2522
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
357,1,0,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
359,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
363,1,1,2,1,1,1,1,1,1,1,2,0,2,1,2,1,1,0,1,1,2522
364,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
365,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
367,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2522
368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
370,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
371,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
374,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
375,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2522
376,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
379,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
380,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
381,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
384,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2522
385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
386,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
392,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2522
393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2522
394,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
396,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2522
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
400,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2522
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
411,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
414,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
419,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
426,0,3,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2522
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
431,1,0,1,1,1,1,1,1,1,2,0,0,2,1,2,1,1,0,1,1,2522
432,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2522
433,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
442,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
443,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
445,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2522
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
447,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
453,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2522
454,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2522
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
456,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
458,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
461,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
464,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2522
465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
470,0,3,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2522
471,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2522
472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
474,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2522
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
487,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
489,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2522
490,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
491,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
501,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
507,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
508,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
509,1,0,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2522
515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
516,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2522
517,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2522
519,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
520,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
525,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
526,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
529,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
536,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2522
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2522
541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
544,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
547,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
551,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2522
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
558,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
559,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2522
560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
562,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
565,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2522
566,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
568,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
570,3,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,2522
571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
579,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
580,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2522
581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
585,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
587,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2522
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
590,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
593,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
596,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
599,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
601,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
603,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2522
604,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
605,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2522
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
607,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
610,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2522
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
