,air,auto,bébé,eau,enfant,enfants,lit,main,matériel,mode,mso,poussette,roues,réglable,sac,siège,style,sécurité,type,voyage,category_code
1230,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1320
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1232,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1233,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
1234,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1235,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1320
1236,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1320
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1238,1,0,0,0,0,0,0,1,1,1,0,0,0,0,7,0,2,0,1,3,1320
1239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1241,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1243,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1320
1244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1245,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1247,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1248,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1250,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1251,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1253,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1256,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,3,0,2,1,1320
1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1261,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1320
1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1320
1266,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1269,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1271,0,0,2,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1320
1272,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1274,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1320
1276,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1277,0,2,0,0,2,0,0,1,0,1,0,2,1,1,0,2,1,0,0,2,1320
1278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1320
1281,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1320
1282,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1320
1283,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1320
1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1320
1287,0,0,1,0,0,0,0,0,0,0,0,14,10,7,2,0,0,6,0,0,1320
1288,1,0,1,0,0,1,0,0,0,1,0,0,0,0,8,0,2,0,1,4,1320
1289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1299,1,0,0,0,0,0,0,7,1,3,0,0,0,1,8,0,2,0,1,2,1320
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1301,1,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,2,0,1,4,1320
1302,1,13,1,0,2,0,0,0,0,0,0,0,0,1,0,14,0,3,0,0,1320
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1307,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1309,1,0,0,0,0,0,0,7,1,3,0,0,0,1,8,0,2,0,1,2,1320
1310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1311,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1312,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1320
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1314,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1320
1315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1316,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1320
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1320,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1320
1321,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1323,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1320
1334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1320
1335,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1336,0,6,1,0,0,0,0,1,0,0,0,14,16,10,2,6,0,8,0,0,1320
1337,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1320
1338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1343,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1320
1344,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
1345,0,2,2,1,0,0,0,0,0,0,0,2,0,1,6,2,0,0,0,0,1320
1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1350,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,2,0,1,4,1320
1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1352,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1353,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1354,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1357,0,0,0,0,0,0,0,0,0,1,38,0,0,0,2,0,12,0,1,0,1320
1358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1360,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1362,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1320
1367,0,0,2,0,4,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,1320
1368,1,0,0,0,0,0,0,3,1,2,0,0,0,0,5,0,2,0,1,1,1320
1369,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1370,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1373,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1374,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1375,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1377,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1378,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,1,0,0,4,1320
1379,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1384,0,0,0,0,0,0,0,7,1,1,0,0,0,0,9,0,2,0,2,1,1320
1385,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1320
1386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1387,1,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,2,0,1,2,1320
1388,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,2,0,1,5,1320
1389,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1391,0,0,3,0,0,4,2,1,0,3,0,2,0,0,0,0,1,0,1,0,1320
1392,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,3,0,2,1,1320
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1396,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1320
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1320
1399,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
1400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1401,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1403,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1404,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1320
1405,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1406,0,0,3,0,0,2,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1320
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1410,0,0,0,1,0,0,0,0,0,0,0,4,2,0,8,0,0,0,0,0,1320
1411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1415,0,0,2,0,0,1,0,0,1,0,0,0,0,0,7,1,0,0,0,0,1320
1416,0,9,0,0,8,2,0,1,0,0,0,0,0,0,0,17,0,6,0,1,1320
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1419,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1420,1,0,0,0,0,0,0,1,1,3,0,0,0,0,6,0,3,0,1,1,1320
1421,0,0,0,0,0,0,0,2,1,4,0,0,0,0,5,0,3,0,2,1,1320
1422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1423,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1426,1,0,0,0,0,0,0,2,1,3,0,0,0,0,11,0,2,0,1,2,1320
1427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1430,0,0,1,0,0,0,0,0,0,0,0,14,10,7,2,0,0,6,0,0,1320
1431,0,0,0,0,0,0,0,2,1,4,0,0,0,0,5,0,1,0,2,1,1320
1432,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1436,0,0,2,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,1320
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1438,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
1439,1,0,0,0,0,0,0,1,1,3,0,0,0,1,8,0,2,0,1,2,1320
1440,0,6,1,0,0,0,0,1,0,0,0,14,16,10,2,6,0,8,0,0,1320
1441,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,0,1,2,1320
1442,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1446,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1320
1447,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1450,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1320
1452,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1459,0,0,0,0,0,0,0,3,0,3,60,0,0,0,8,0,15,0,2,1,1320
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1463,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,1320
1464,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1466,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
1467,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1468,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1469,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1320
1470,0,0,7,0,0,1,6,0,1,0,0,0,0,0,0,0,1,1,1,0,1320
1471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1472,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1474,2,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1320
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1320
1476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1480,1,0,0,4,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1320
1481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1482,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1484,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1487,1,0,0,0,0,0,0,4,1,1,0,0,0,0,12,0,1,0,0,2,1320
1488,0,3,0,0,6,1,0,0,0,0,0,0,0,1,0,4,0,5,0,0,1320
1489,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1490,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1491,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1320
1492,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1320
1493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1320
1496,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1320
1499,1,0,0,0,0,0,0,2,1,3,0,0,0,0,9,0,2,0,1,4,1320
1500,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1503,0,0,0,0,2,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1320
1504,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1320
1505,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1507,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1508,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1320
1509,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,2,0,2,4,1320
1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1511,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1320
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1513,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1518,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1320
1519,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1320
1520,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1320
1521,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,3,0,0,1320
1522,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1523,1,0,0,0,0,0,0,4,1,3,0,0,0,0,7,0,2,0,1,1,1320
1524,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1320
1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1527,0,0,3,0,2,4,0,0,5,0,0,0,0,0,0,2,1,1,0,0,1320
1528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1530,0,0,3,0,0,4,2,1,0,3,0,2,0,0,0,0,1,0,1,0,1320
1531,1,0,0,0,0,0,0,2,0,3,0,0,0,0,8,0,2,0,1,4,1320
