,café,canapé,carré,case,chambre,confortable,contenu,coton,couette,coussin,couverture,cycle,decor,différent,décor,décoration,déviation,eau,fermeture,forfait,forme,glissière,home,housse,intérieur,intérieure,javel,lavable,lavage,lin,linge,lit,luminosité,lumière,légèrement,main,maison,manuelle,matériel,mode,noël,oreiller,pc,place,polyester,rideau,sofa,taie,voiture,écran,category_code
129,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,1920
130,1,2,1,1,0,0,1,0,0,3,1,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,3,0,0,1920
131,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1920
132,0,2,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,2,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,1,0,0,2,1,1,0,0,0,1,0,0,1920
133,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1920
134,0,1,0,0,3,1,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,1920
135,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1920
136,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,3,1,0,0,0,0,3,0,1,1920
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
138,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,2,2,0,1,1920
139,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1920
140,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,3,0,0,0,1,1920
141,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1920
142,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1920
143,0,2,0,0,0,0,1,3,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1920
144,0,0,2,2,0,1,0,1,0,4,0,1,0,0,0,0,0,2,3,0,0,3,0,2,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,1920
145,1,2,0,0,2,1,0,0,0,2,2,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,2,1,1,0,2,1,2,0,0,1,1,0,0,7,1,0,0,0,0,2,1,1,1920
146,0,2,0,3,2,0,1,1,0,6,0,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,1,1,3,1,1,0,0,2,0,0,0,0,0,1,1,1,1920
147,0,0,1,1,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,2,0,0,1920
148,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1920
149,1,0,1,0,0,1,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,2,0,1,0,0,2,0,0,3,0,0,2,1,1,1920
150,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
151,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,2,1,2,0,2,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,4,1,0,0,0,2,2,0,0,1920
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
153,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1920
154,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1920
155,0,0,0,0,0,0,1,0,0,2,0,1,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,4,1,0,1,0,0,4,0,1,1920
156,1,2,2,0,0,0,1,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1920
157,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,11,1,0,0,0,0,6,1,1,1920
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1920
159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
160,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,0,0,1920
161,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1920
162,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
163,0,0,3,1,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,1920
164,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
165,1,2,1,0,0,0,0,3,0,2,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,2,0,0,1920
166,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,9,0,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1920
167,0,1,2,0,0,0,1,1,0,3,2,0,1,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,5,0,0,1920
168,0,2,1,2,1,1,0,0,0,5,0,0,2,0,0,0,1,0,0,1,1,1,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,2,1,0,1920
169,0,3,0,0,0,0,0,0,0,4,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3,2,1,1,0,0,1,2,1,0,5,1,0,0,0,0,2,2,1,1920
170,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,2,0,2,1,1,0,1,0,2,1,2,1,1,1,1,0,0,0,0,0,1,3,1,1,1,1,2,0,0,0,0,0,3,0,0,1920
171,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,6,0,0,1,0,0,4,1,1,1920
172,0,2,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1920
173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1920
175,1,3,1,1,0,0,1,1,0,2,2,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,3,0,0,1920
176,0,2,0,1,1,0,0,0,0,4,1,1,0,4,1,2,0,0,0,0,0,0,1,0,3,1,0,0,1,2,0,2,6,3,3,0,1,3,2,1,0,11,0,0,0,0,1,6,1,3,1920
177,1,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,1,2,0,0,1920
178,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1920
179,0,2,0,1,1,0,1,0,0,6,3,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,1,0,1920
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
181,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1920
182,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,0,0,1920
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
184,0,4,1,0,1,0,0,0,0,2,1,1,0,4,1,2,0,0,0,3,0,0,2,1,0,0,0,0,1,2,0,2,6,3,3,0,1,3,2,1,0,11,4,0,0,0,0,7,1,3,1920
185,0,2,1,0,2,3,1,0,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,8,1,0,0,0,0,6,1,0,1920
186,1,2,2,0,0,0,0,0,0,3,0,0,0,1,2,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,5,0,0,1,0,0,1,1,1,1920
187,1,1,0,0,0,0,1,0,0,6,0,0,2,0,0,0,1,0,0,0,1,0,2,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,0,0,1920
188,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1920
189,0,1,0,0,3,0,0,0,0,0,1,1,1,5,1,0,0,9,0,0,0,0,0,0,1,0,5,0,5,0,1,3,0,0,0,1,2,5,3,0,0,0,0,0,3,0,0,0,0,5,1920
190,1,0,0,2,2,2,0,3,0,4,2,1,1,0,1,1,0,2,1,0,0,1,2,0,1,0,1,1,1,1,2,0,0,0,0,1,2,1,1,1,0,3,0,0,0,0,2,2,3,0,1920
191,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1920
192,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,7,0,0,1,0,0,5,1,1,1920
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
194,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1920
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
196,3,1,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,1,2,0,0,2,1,0,0,1920
197,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1920
198,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,1,0,1,0,0,0,0,2,1,0,1,0,2,4,1,0,0,0,1,1,0,0,1920
199,0,1,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,2,1,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,6,0,0,0,0,1,1,0,0,1920
200,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,0,0,0,0,0,2,0,0,1920
201,0,2,1,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1920
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
203,0,1,0,0,3,0,0,0,0,0,1,1,0,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,1,2,3,1,0,0,0,0,0,1,0,0,0,0,3,1920
204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,12,1,0,0,0,0,7,1,1,1920
205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
206,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,3,0,0,1920
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
208,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
209,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1920
210,0,2,0,1,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,1,1920
211,1,3,1,2,0,0,1,0,0,4,2,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,1920
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
214,1,0,0,0,1,2,1,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,9,0,0,0,3,1920
215,1,3,0,1,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,1920
216,1,2,2,0,0,0,0,0,0,3,0,0,2,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,5,0,0,3,0,0,3,1,1,1920
217,0,0,0,0,0,1,1,0,0,3,0,0,1,0,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,2,4,1,0,1920
218,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,11,1,0,0,0,0,6,1,1,1920
219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
220,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
221,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,2,0,0,1920
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
224,0,2,1,1,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,2,0,0,1920
225,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1920
226,0,2,0,0,0,1,0,1,0,5,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,2,0,0,1920
227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,12,1,0,0,0,0,7,1,1,1920
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
229,1,3,1,0,0,0,1,2,0,2,1,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,5,0,0,1920
230,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,12,1,0,0,0,0,7,1,1,1920
231,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
232,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1920
233,0,2,0,0,0,1,0,2,0,3,0,1,1,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,3,0,0,1920
234,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,10,0,5,1920
235,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,5,1,0,0,0,0,3,0,1,1920
236,0,1,0,0,2,1,0,0,0,4,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,2,2,0,0,1920
237,1,2,2,0,0,1,0,0,0,2,0,0,0,1,2,2,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,4,0,0,3,0,0,5,1,1,1920
238,2,2,2,0,2,1,0,0,0,3,0,1,0,3,0,2,0,1,1,3,1,1,0,0,0,0,1,0,2,0,1,0,0,1,4,0,1,0,1,0,0,11,0,0,1,0,0,7,2,1,1920
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1920
240,2,2,2,0,2,1,0,0,0,3,0,1,0,3,0,1,0,1,1,3,1,1,0,0,0,0,1,0,2,0,1,0,0,1,4,0,1,0,1,0,0,8,0,0,0,0,0,8,2,1,1920
241,2,1,1,2,0,0,1,1,0,4,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,2,0,0,1920
242,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,1,1920
243,0,2,0,1,0,1,0,3,0,2,0,1,0,0,2,0,0,2,1,0,0,1,2,0,0,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,0,4,0,0,0,0,0,1,0,0,1920
244,0,0,2,0,0,1,0,1,0,3,1,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,3,0,0,1920
245,1,2,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,1,0,2,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,4,0,0,1920
246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
247,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1920
248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
250,1,1,0,1,0,0,1,0,0,5,0,0,1,0,1,0,1,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,1,0,0,1920
251,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
252,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,3,1,0,0,0,0,3,0,1,1920
253,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1920
254,0,2,0,2,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,6,1,1,0,0,0,0,0,1,1920
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
256,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1920
257,1,3,0,1,0,0,1,1,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2,0,0,1920
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
259,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,12,1,0,0,0,0,7,1,1,1920
